actv,enddate,frequency,id,key,latres,longres,name,startdate,state,sttid
In-Active,2019-02-20,Hourly,15F016,ISRO0022,11.40,92.64,"ISTRAC, Dolly gunj, port blair",2007-11-26,ANDAMAN & NICOBAR,31
In-Active,2020-07-01,Hourly,15F114,ISRO0276,11.40,92.60,"INS Utkroash,Port Blair",2008-04-22,ANDAMAN & NICOBAR,31
In-Active,2017-11-11,Hourly,15F115,ISRO0277,8.00,93.50,"INS Kardip,Kamorta Island,PB",2009-01-01,ANDAMAN & NICOBAR,31
In-Active,2016-03-08,Hourly,15F22B,ISRO0555,11.63,92.74,Pondicherry University-Port Blair (NON-ISRO),2011-02-16,ANDAMAN & NICOBAR,31
In-Active,NA,Hourly,15F505,ISRO1285,9.18,92.82,Car Nicobar,NA,ANDAMAN & NICOBAR,31
In-Active,2016-02-26,Hourly,15F506,ISRO1286,7.01,93.94,Campbellbay,2010-11-28,ANDAMAN & NICOBAR,31
In-Active,2016-02-26,Hourly,15F507,ISRO1287,8.30,93.13,Teressa,2010-12-23,ANDAMAN & NICOBAR,31
In-Active,NA,Hourly,15F508,ISRO1288,8.00,93.38,Katchal,NA,ANDAMAN & NICOBAR,31
In-Active,2019-05-28,Hourly,15F509,ISRO1289,10.60,92.54,Hutbay,2015-11-04,ANDAMAN & NICOBAR,31
In-Active,2019-03-14,Hourly,15F50A,ISRO1290,12.04,92.98,Havelock,2015-11-04,ANDAMAN & NICOBAR,31
In-Active,2020-07-17,Hourly,15F50B,ISRO1291,11.84,93.02,Neil,2015-12-16,ANDAMAN & NICOBAR,31
In-Active,2022-06-18,Hourly,15F50C,ISRO1292,12.51,92.30,Rangat,2011-01-05,ANDAMAN & NICOBAR,31
In-Active,2020-09-13,Hourly,15F50D,ISRO1293,12.91,92.90,Mayabunder,2016-01-05,ANDAMAN & NICOBAR,31
In-Active,2017-09-02,Hourly,15F50E,ISRO1294,13.26,93.00,Diglipur,2015-10-13,ANDAMAN & NICOBAR,31
In-Active,2019-01-02,Hourly,15F001,ISRO0001,13.46,79.18,Gadanki (NARL),2006-01-07,ANDHRA PRADESH,4
In-Active,2019-01-31,Hourly,15F002,ISRO0002,13.69,80.23,"METSITE, SHAR",2006-01-07,ANDHRA PRADESH,4
In-Active,2018-06-13,Hourly,15F003,ISRO0003,13.77,80.24,"LPSF, SHAR",2006-07-07,ANDHRA PRADESH,4
In-Active,2018-05-10,Hourly,15F004,ISRO0004,13.70,80.05,PULICAT NAGAR SHAR-OLD,2006-07-07,ANDHRA PRADESH,4
In-Active,2017-07-01,Hourly,15F005,ISRO0005,17.02,78.18,NRSA  Shadnagar,2006-01-07,ANDHRA PRADESH,4
In-Active,2017-09-03,Hourly,15F006,ISRO0006,17.47,78.58,TIFR  Balloon facility Hyderabad,2006-01-07,ANDHRA PRADESH,4
In-Active,2019-01-02,Hourly,15F007,ISRO0007,14.62,77.65,SKDR University  Anantapur,2006-01-07,ANDHRA PRADESH,4
In-Active,2020-03-06,Hourly,15F008,ISRO0008,17.72,83.23,A.U -Visakhapatnam,2006-02-07,ANDHRA PRADESH,4
In-Active,2020-01-15,Hourly,15F011,ISRO0017,17.47,78.44,NRSA Hyderabad,2006-02-07,ANDHRA PRADESH,4
In-Active,2017-09-24,Hourly,15F078,ISRO0120,13.62,79.53,SVUC Tirupati AP,2006-11-07,ANDHRA PRADESH,4
In-Active,2018-03-31,Hourly,15F079,ISRO0121,13.48,79.57,SPGS Puttur Chittor AP,2006-11-07,ANDHRA PRADESH,4
In-Active,2018-09-17,Hourly,15F0DC,ISRO0220,17.63,78.40,"AF ACADAMY,DUNDIGUL,HYDERABAD",2007-11-26,ANDHRA PRADESH,4
In-Active,2019-01-02,Hourly,15F0DD,ISRO0221,17.50,78.50,"AF Stn. HAKIMPET, SECUNDERABAD",2007-11-26,ANDHRA PRADESH,4
In-Active,2014-06-13,Hourly,15F0F7,ISRO0247,17.72,83.23,"NIO,RC,Visakhapatnam",2007-11-26,ANDHRA PRADESH,4
In-Active,2018-09-08,Hourly,15F110,ISRO0272,17.72,83.23,"INS Dega,Visakhapatnam",2007-11-26,ANDHRA PRADESH,4
In-Active,2017-12-06,Hourly,15F184,ISRO0388,14.60,77.46,"OoT,Sanapa village,Atmakur mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-15,Hourly,15F185,ISRO0389,14.99,77.36,"OoT,Ragulapadu,Vajrakarur mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2020-01-31,Hourly,15F186,ISRO0390,14.84,77.53,"OoT,Yerraguntla,Garladinne Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2020-01-29,Hourly,15F187,ISRO0391,14.81,77.35,"OoT,Jallipalli,Kudair mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2020-06-16,Hourly,15F188,ISRO0392,14.74,77.73,"OoT,BK Samudram Mandal,Bodiganidoddi,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2020-02-01,Hourly,15F189,ISRO0393,14.95,77.49,"OoT,Yeddulapalli,Pamidi Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2020-01-30,Hourly,15F18A,ISRO0394,14.93,77.86,"OoT,Peddayekkalur, Peddapappur Mandal,ATP",2008-09-26,ANDHRA PRADESH,4
In-Active,2020-01-29,Hourly,15F18B,ISRO0395,14.65,77.79,"OoT,B.Pappur,Narpala Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2018-11-12,Hourly,15F18C,ISRO0396,15.12,77.24,"OoT,Gadekal,Vidapanakal Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2018-11-06,Hourly,15F18D,ISRO0397,14.62,77.61,"OoT,Rapthadu Mandal, ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-12-01,Hourly,15F18E,ISRO0398,14.70,78.07,"OoT,Yellanur Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2018-11-15,Hourly,15F18F,ISRO0399,15.01,76.83,"OoT,Dodagatta, D.Hirehal Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-28,Hourly,15F190,ISRO0400,14.82,77.16,"OoT,Sollapuram,Kanekal Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-26,Hourly,15F191,ISRO0401,14.36,77.44,"OoT,Nasanakota, Ramagiri Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-18,Hourly,15F192,ISRO0402,14.31,77.75,"OoT,Kanumukkala, CK Palli Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-26,Hourly,15F193,ISRO0403,14.70,76.99,"OoT,Avuladatla, Rayadurg Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2018-11-07,Hourly,15F194,ISRO0404,14.46,77.88,"OoT,Cherlopalli,Bathalapalli Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2011-09-26,Hourly,15F195,ISRO0405,14.49,77.33,"OoT,Nuthimadugu,Kambadur Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-17,Hourly,15F196,ISRO0406,14.56,77.90,"OoT,Dadithota,Tadimarri Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-29,Hourly,15F197,ISRO0407,14.38,76.92,"OoT,Mulakaledu,Setturu Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-28,Hourly,15F198,ISRO0408,14.56,77.11,"OoT, Kalyanadurg Mandal, ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-19,Hourly,15F199,ISRO0409,14.31,77.93,"OoT,Marala, Bukkapatnam Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2013-12-26,Hourly,15F19A,ISRO0410,14.02,77.10,"OoT,Kirikera,Gudibanda Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-24,Hourly,15F19B,ISRO0411,14.00,77.43,"OoT,Pedamanthur, Roddam Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-20,Hourly,15F19C,ISRO0412,14.16,77.70,"OoT,Pothulakunta, Kothacheruvu Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-22,Hourly,15F19D,ISRO0413,13.98,77.93,"OoT,Allapalli,OD Cheruvu Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2012-02-26,Hourly,15F19E,ISRO0414,14.00,79.28,"OoT,Ubicherla,Nallacheruvu Mandal, ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2018-04-25,Hourly,15F19F,ISRO0415,14.02,77.61,"OoT, Edula ballapuram, Somandepalli Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-23,Hourly,15F1A0,ISRO0416,13.87,77.72,"OoT,Koduru,Chilamathur Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2019-08-16,Hourly,15F1A1,ISRO0417,14.09,78.27,"OoT,Godduvelagala,Gandlapenta Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2019-08-18,Hourly,15F1A2,ISRO0418,13.89,77.46,"OoT,Parigi Mandal,ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-28,Hourly,15F1A3,ISRO0419,16.24,80.45,"KLCE,GF,Vaddeswaram,Guntur",2008-09-24,ANDHRA PRADESH,4
In-Active,2017-11-28,Hourly,15F1A4,ISRO0420,14.95,77.06,"OoT,Govindawada,Bommnahal Mandal, ATP",2008-09-24,ANDHRA PRADESH,4
In-Active,2016-03-08,Hourly,15F231,ISRO0561,13.62,79.39,NARL  guest house Gadanki / Tirupathi (NON-ISRO),2014-06-05,ANDHRA PRADESH,4
In-Active,2017-12-01,Hourly,15F236,ISRO0566,16.21,81.17,DMS SV Enginerering collage Machilipatnam    (ISRO,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-11-25,Hourly,15F237,ISRO0567,16.19,81.14,Padmavathi Mahila Kalasala Machilipatnam   (ISRO  ,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-11-03,Hourly,15F239,ISRO0569,14.47,78.71,"Yogi Vemana University, Cuddapa, A.P (ISRO 569)",2010-09-19,ANDHRA PRADESH,4
In-Active,2019-01-30,Hourly,15F23B,ISRO0571,13.70,80.23,"SHAR, SRIHAROKOTA(stn code of ISRO571)",2009-02-27,ANDHRA PRADESH,4
In-Active,2018-12-31,Hourly,15F23D,ISRO0573,13.75,79.69,"SRIKALAHASTHI, CHITTOR  (stn code of ISRO573)",2009-02-28,ANDHRA PRADESH,4
In-Active,2013-09-27,Hourly,15F259,ISRO0601,17.52,83.03,BARC-DOSSUR-VIZAG ,2009-08-05,ANDHRA PRADESH,4
In-Active,2015-12-05,Hourly,15F25A,ISRO0602,14.33,78.27,"BARC ,PULIVENDULA,UCIL CHINTAPALLY",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-22,Hourly,15F315,ISRO0789,19.34,79.86,TASILDAR OFFICE BEJJUR ,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-19,Hourly,15F316,ISRO0790,19.72,78.72,TASILDAR OFFICE bela mandal,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-20,Hourly,15F317,ISRO0791,19.34,78.32,TASILDAR OFFICE boath mandal,2010-03-22,ANDHRA PRADESH,4
In-Active,2017-11-02,Hourly,15F318,ISRO0792,19.17,78.10,MROOFFICE KUNTLA MANDAL,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-04,Hourly,15F319,ISRO0793,19.22,79.72,TASILDAR OFFICE Kouthala Mandal,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-21,Hourly,15F31A,ISRO0794,19.26,77.94,KUBIR,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-03,Hourly,15F31B,ISRO0795,18.86,79.79,M.R.O office chennur mandal,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-19,Hourly,15F31C,ISRO0796,19.69,78.43,MROOFFICE TAMSI MANDAL,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-24,Hourly,15F31D,ISRO0797,19.37,78.78,MROOFFICE UTNOOR MANDAL,2009-08-13,ANDHRA PRADESH,4
In-Active,2018-12-22,Hourly,15F31E,ISRO0798,19.49,79.32,M.R.O. Office Wakdi Mandal,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-07-29,Hourly,15F31F,ISRO0799,13.94,78.68,MRO OFFICE CHINNA MANDALAM,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-15,Hourly,15F320,ISRO0800,15.11,78.94,TASILDAR OFFICE KALASAPADU (MANDAL),2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-15,Hourly,15F321,ISRO0801,14.66,78.77,M.R.O. Office Khaji pet Mandal,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-11-03,Hourly,15F322,ISRO0802,13.95,79.34,M.R.O. Office Railway kodur,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-11-04,Hourly,15F323,ISRO0803,14.78,78.19,M R O OFFICE KONDAPUR,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-11-03,Hourly,15F324,ISRO0804,14.29,79.12,THASILDAR OFFICE NANDALUR,2009-08-05,ANDHRA PRADESH,4
In-Active,2014-02-25,Hourly,15F325,ISRO0805,14.48,78.48,"MRO OFFICE,VEERAPUNAYUNIPALLY",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-10,Hourly,15F326,ISRO0806,16.79,81.88,Alamur mandal,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-19,Hourly,15F327,ISRO0807,16.95,82.23,"Tasildar Office,kakinada",2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-12,Hourly,15F328,ISRO0808,17.08,82.32,"MRO OFFICE,kothapally mandal",2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-11,Hourly,15F329,ISRO0809,16.41,81.81,"MRO OFFICE,MULKIPURAM",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-11,Hourly,15F32A,ISRO0810,16.64,82.10,"MRO OFFICE,Mumidivaram",2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-12,Hourly,15F32B,ISRO0811,16.59,80.90,"Tasildar Office,DeltaGannavaram,gannavaram Mandal",2009-10-04,ANDHRA PRADESH,4
In-Active,2018-03-23,Hourly,15F32C,ISRO0812,17.07,82.15,M.R.O. OFFICE Peddapuram mandal,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-12-22,Hourly,15F32D,ISRO0813,17.31,82.37,TASILDAR OFFICE Shankavaram,2010-08-15,ANDHRA PRADESH,4
In-Active,2017-08-01,Hourly,15F32E,ISRO0814,16.10,80.65,M.R.O. OFFICE Amruthalur,2009-09-22,ANDHRA PRADESH,4
In-Active,2019-01-19,Hourly,15F32F,ISRO0815,15.99,80.66,Tasildar office-Nizam patnam mandal-,2010-08-15,ANDHRA PRADESH,4
In-Active,2024-09-04,Hourly,15F330,ISRO0816,18.73,79.98,The Tahsildar-Mahadevpur Mandal,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-07-17,Hourly,15F331,ISRO0817,17.94,80.82,The Tahsildar-Manuguru Mandal,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-11-25,Hourly,15F332,ISRO0818,16.37,81.27,The Tahsildar Banthumilli,2010-08-15,ANDHRA PRADESH,4
In-Active,2017-11-21,Hourly,15F333,ISRO0819,16.19,81.14,"The Tahsildar,Machilipatnam Mandal",2009-09-22,ANDHRA PRADESH,4
In-Active,2018-11-26,Hourly,15F334,ISRO0820,16.23,80.91,M.R.O. OFFICE movva,2010-08-15,ANDHRA PRADESH,4
In-Active,2019-01-02,Hourly,15F335,ISRO0821,16.42,81.12,"The Tahsildar,Mudinepalli Mandal",2009-09-22,ANDHRA PRADESH,4
In-Active,2018-03-07,Hourly,15F336,ISRO0822,15.93,80.92,The Tahsildar-Nagayalanka Mandal,2010-10-30,ANDHRA PRADESH,4
In-Active,2017-12-05,Hourly,15F337,ISRO0823,15.39,77.23,"The Tahsildar,Alur Mandal,Kurnool District.",2009-08-13,ANDHRA PRADESH,4
In-Active,2018-10-06,Hourly,15F338,ISRO0824,15.48,77.39,M.R.O. OFFICE ASPARI MANDAL,2009-08-13,ANDHRA PRADESH,4
In-Active,2018-11-01,Hourly,15F339,ISRO0825,15.78,77.14,m.r.o. office kowthlam mandal,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-11-01,Hourly,15F33A,ISRO0826,15.54,77.55,DEVARA KONDA,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-14,Hourly,15F33B,ISRO0827,15.68,78.42,The Tahsildar-Gadivemula Mandal,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-11-02,Hourly,15F33C,ISRO0828,15.32,78.22,BANAGA PALLY ,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-12-27,Hourly,15F33D,ISRO0829,15.83,78.05,"MRO Office, Kurnool",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-11-26,Hourly,15F33E,ISRO0830,16.40,78.65,"MRO ,ACHAMPET",2009-08-08,ANDHRA PRADESH,4
In-Active,2018-07-01,Hourly,15F33F,ISRO0831,15.09,77.86,MPO ITIKYAL,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-10-20,Hourly,15F340,ISRO0832,16.76,78.14,"MRO,JADCHERLA",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-01-08,Hourly,15F341,ISRO0833,16.48,77.67,"MRO,NARVA MANDAL",2009-08-05,ANDHRA PRADESH,4
In-Active,2017-12-01,Hourly,15F34E,ISRO0846,16.36,78.06,The Tahsildar-Vanaparthi Mandal-,2010-08-15,ANDHRA PRADESH,4
In-Active,2019-01-04,Hourly,15F34F,ISRO0847,17.11,77.63,"M.R.O.Office,Kadugal",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-31,Hourly,15F350,ISRO0848,17.84,78.07,"M.R.O.Office,andolc",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-25,Hourly,15F351,ISRO0849,18.04,77.78,M.R.O.Office-Narayana ked,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-12-28,Hourly,15F352,ISRO0850,17.68,77.61,"MRO Office, Zaheerabad",2009-08-05,ANDHRA PRADESH,4
In-Active,2019-01-23,Hourly,15F353,ISRO0851,14.68,80.05,The Tahsildar-Allur Mandal-,2010-08-15,ANDHRA PRADESH,4
In-Active,2019-01-24,Hourly,15F354,ISRO0852,14.47,80.09,MRO Office-hindupurpet ,2010-08-15,ANDHRA PRADESH,4
In-Active,2019-02-07,Hourly,15F355,ISRO0853,14.91,79.99,MRO Office Kavali ,2009-08-05,ANDHRA PRADESH,4
In-Active,2019-01-25,Hourly,15F356,ISRO0854,14.03,80.04,MRO Office Kota Mandal,2009-09-21,ANDHRA PRADESH,4
In-Active,2019-01-25,Hourly,15F357,ISRO0855,13.70,80.02,The Tahsildar-Sullurpeta Mandal-,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-12-24,Hourly,15F358,ISRO0856,18.67,78.10,The Tahsildar-Nizamabad Mandal-,2010-08-15,ANDHRA PRADESH,4
In-Active,2019-01-02,Hourly,15F359,ISRO0857,15.83,80.35,M.R.O.Office Chirala,2009-09-22,ANDHRA PRADESH,4
In-Active,2019-01-16,Hourly,15F35A,ISRO0858,15.08,79.90,"M.R.O.Office,gudlur mandal",2009-09-22,ANDHRA PRADESH,4
In-Active,2019-01-13,Hourly,15F35B,ISRO0859,15.82,80.11,"M.R.O.Office,janakavaram",2009-09-22,ANDHRA PRADESH,4
In-Active,2017-08-18,Hourly,15F35C,ISRO0860,15.22,79.91,"M.R.O.Office,kandukur mandal",2009-09-22,ANDHRA PRADESH,4
In-Active,2019-01-14,Hourly,15F35D,ISRO0861,15.41,79.86,"M.R.O.Office,Kondapi",2009-09-22,ANDHRA PRADESH,4
In-Active,2019-01-02,Hourly,15F35E,ISRO0862,15.45,80.16,"M.R.O.Office,Kottapatnam",2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-30,Hourly,15F35F,ISRO0863,15.62,80.02,"M.R.O.Office, MADHIPADU",2009-09-22,ANDHRA PRADESH,4
In-Active,2019-01-17,Hourly,15F360,ISRO0864,15.17,80.01,Ulava padu,2010-03-05,ANDHRA PRADESH,4
In-Active,2019-03-14,Hourly,15F361,ISRO0865,17.31,78.13,"M.R.O.Office,CHEVELLA MANDAL",2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-02,Hourly,15F362,ISRO0866,18.91,83.81,The Tahsildar-Bhamini Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-27,Hourly,15F363,ISRO0867,18.67,83.95,"The Tahsildar,Hiramandalam Mandal,",2009-09-22,ANDHRA PRADESH,4
In-Active,2017-10-31,Hourly,15F364,ISRO0868,19.11,84.68,Itchhapuram,2009-09-22,ANDHRA PRADESH,4
In-Active,2018-05-31,Hourly,15F365,ISRO0869,18.42,84.05,M.R.O.Office Narsannapet,2009-10-01,ANDHRA PRADESH,4
In-Active,2018-12-21,Hourly,15F366,ISRO0870,18.78,84.41,M.R.O.Office PALASA,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-22,Hourly,15F367,ISRO0871,18.74,84.08,The Tahsildar-Pathapatnam Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-27,Hourly,15F368,ISRO0872,18.45,83.66,M.R.O.Office Rajam mandal,2010-03-06,ANDHRA PRADESH,4
In-Active,2017-11-09,Hourly,15F369,ISRO0873,18.21,83.69,M.R.O.Office Ranastalam mandal,2010-03-05,ANDHRA PRADESH,4
In-Active,2017-10-28,Hourly,15F36A,ISRO0874,18.59,84.05,The Tahsildar-Saravankota Mandal-  ,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-05-19,Hourly,15F36B,ISRO0875,18.94,84.58,M.R.O.Office sompet,2010-03-05,ANDHRA PRADESH,4
In-Active,2011-10-26,Hourly,15F36C,ISRO0876,18.31,83.89,"M.R.O.Office Opp BusStand,Srikakulam",2009-08-05,ANDHRA PRADESH,4
In-Active,2018-06-17,Hourly,15F36D,ISRO0877,18.69,83.60,M.R.O.Office Veeraghattam,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-12-07,Hourly,15F36E,ISRO0878,17.89,83.45,The Tahsildar-Bheemunipatnam Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-27,Hourly,15F36F,ISRO0879,18.49,83.39,"Tasildar office,chintapally mandal",2009-09-30,ANDHRA PRADESH,4
In-Active,2018-12-29,Hourly,15F370,ISRO0880,17.41,82.73,"MRO OFFICE,NAKKAPALLY ",2009-09-29,ANDHRA PRADESH,4
In-Active,2017-11-13,Hourly,15F371,ISRO0881,17.67,83.20,M.R.O.Office Pedda Ghantada Mandal,2009-08-05,ANDHRA PRADESH,4
In-Active,2018-12-31,Hourly,15F372,ISRO0882,17.46,82.93,"TASILDAR OFFICE ,rampally",2009-08-22,ANDHRA PRADESH,4
In-Active,2018-12-28,Hourly,15F373,ISRO0883,17.79,83.13,The Tahsildar-Sabbavaram Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2017-11-10,Hourly,15F374,ISRO0884,17.55,82.86,Mandal Revenue Office Yelamanchali Mandal,2009-08-05,ANDHRA PRADESH,4
In-Active,2017-11-08,Hourly,15F375,ISRO0885,18.49,83.39,M.R.O.Office datirajeru mandal,2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-26,Hourly,15F376,ISRO0886,18.86,83.55,Kurupam Mandal,2009-09-22,ANDHRA PRADESH,4
In-Active,2017-11-06,Hourly,15F377,ISRO0887,18.47,83.11,The Tahsildar-Pachipenta Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2021-05-19,Hourly,15F378,ISRO0888,18.67,83.42,The Tahsildar-Parvathipuram Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2019-01-02,Hourly,15F379,ISRO0889,18.52,83.20,The Tahsildar-Salur Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-26,Hourly,15F37A,ISRO0890,18.23,83.37,"The Tahsildar,Seethanagaram Mandal,",2009-09-22,ANDHRA PRADESH,4
In-Active,2017-11-05,Hourly,15F37B,ISRO0891,18.11,83.10,The Tahsildar-Srungavarapukota Mandal-,2010-06-26,ANDHRA PRADESH,4
In-Active,2019-10-16,Hourly,15F37C,ISRO0892,18.04,83.27,The Tahsildar-Vizianagaram Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2017-10-10,Hourly,15F37D,ISRO0893,18.32,80.42,M.R.O.Office Atur nagaram,2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-26,Hourly,15F37E,ISRO0894,17.93,79.89,The Tahsildar-Narsampet Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2017-11-10,Hourly,15F37F,ISRO0895,17.76,79.58,The Tahsildar-Vardannapet Mandal-,2010-03-05,ANDHRA PRADESH,4
In-Active,2017-11-24,Hourly,15F380,ISRO0896,16.59,81.39,M.R.O.Office Akiveedu,2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-15,Hourly,15F381,ISRO0897,16.43,81.44,M.R.O.Office mogathuru,2009-09-22,ANDHRA PRADESH,4
In-Active,2017-10-28,Hourly,15F382,ISRO0898,16.64,81.04,M.R.O.Office Pedda padu mandal,2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-14,Hourly,15F383,ISRO0899,16.66,81.74,M.R.O.Office Penugonda taluka,2009-09-22,ANDHRA PRADESH,4
In-Active,2018-12-14,Hourly,15F384,ISRO0900,16.64,81.66,The Tahsildar-Penumantra Mandal-,2010-08-15,ANDHRA PRADESH,4
In-Active,2018-10-02,Hourly,15F3DE,ISRO0990,17.32,78.43,DOA COA-ANGRAU R nagar,2010-03-05,ANDHRA PRADESH,4
In-Active,2018-12-29,Hourly,15F3DF,ISRO0991,16.85,79.97,"ANGRAU ARS-Kampa sagar-Miryalguda , site at Baba s",2010-03-05,ANDHRA PRADESH,4
In-Active,2014-06-01,Hourly,15F3E0,ISRO0992,16.50,80.66,DTE-Govt. Polytechnic  ,2010-11-27,ANDHRA PRADESH,4
In-Active,2018-12-13,Hourly,15F3E1,ISRO0993,17.71,83.27,ND yard CMO HQ Esatern navel CNB,2010-03-04,ANDHRA PRADESH,4
In-Active,2018-05-28,Hourly,15F44A,ISRO1098,16.48,82.09,"KG Basin, Cain Energy, Yanam",2010-12-30,ANDHRA PRADESH,4
In-Active,2019-02-01,Hourly,15F4E1,ISRO1249,13.73,80.17,SHAR-Phase-2,2013-08-01,ANDHRA PRADESH,4
In-Active,2017-09-25,Hourly,15F4E2,ISRO1250,13.46,79.18,"NARL,Gadanki, Tirupathi",2013-11-27,ANDHRA PRADESH,4
In-Active,2020-03-17,Hourly,15F51B,ISRO1307,17.27,78.28,OBE_TESTING_HYD1,2011-01-21,ANDHRA PRADESH,4
In-Active,2020-03-17,Hourly,15F51C,ISRO1308,17.27,78.28,OBE_TESTING_HYD2,2019-08-22,ANDHRA PRADESH,4
In-Active,2017-07-23,Hourly,15F066,ISRO0102,27.19,95.47,KHONSA,2006-02-06,ARUNACHAL,32
In-Active,2011-07-18,Hourly,15F067,ISRO0103,28.14,95.83,Roing,2006-03-29,ARUNACHAL,32
In-Active,2017-07-26,Hourly,15F068,ISRO0104,27.92,96.17,TEJU,2008-03-19,ARUNACHAL,32
In-Active,2018-11-01,Hourly,15F069,ISRO0105,27.67,95.86,NAMSAI,2007-11-26,ARUNACHAL,32
